Date,Ticker,Sector,risk_rank,stability_group,stable,industry_status,industry_unknown,balanced_verified,balanced_eligible,vol_ann_120d,beta_120d
2017-06-08,APD,Materials,1,Stable,True,STABLE,False,True,True,0.1405547,1.2175153
2017-06-08,APH,Information Technology,1,Stable,True,STABLE,False,True,True,0.115119755,0.99763936
2017-06-08,APTV,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.2662476,1.4562622
2017-06-08,ARE,Real Estate,1,Stable,True,STABLE,False,True,True,0.15611519,0.24840885
2017-06-08,ATVI,Unknown,2,Middle,False,MIDDLE,False,False,False,0.30368674,1.703515
2017-06-08,AVB,Real Estate,1,Stable,True,STABLE,False,True,True,0.13861126,0.21683644
2017-06-08,AVGO,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.22668171,1.6000239
2017-06-08,AVY,Materials,1,Stable,True,STABLE,False,True,True,0.17126359,0.91899097
2017-06-08,AWK,Utilities,1,Stable,True,MIDDLE,False,False,False,0.13369511,0.32260036
2017-06-08,AXP,Financials,2,Middle,False,MIDDLE,False,False,False,0.14917311,1.3935399
2017-06-08,AYI,Unknown,3,Risky,False,RISKY,False,False,False,0.41367313,1.590713
2017-06-08,AZO,Consumer Discretionary,1,Stable,True,MIDDLE,False,False,False,0.24863163,0.6333251
2017-06-08,BA,Industrials,1,Stable,True,STABLE,False,True,True,0.14405772,1.2156222
2017-06-08,BAC,Financials,2,Middle,False,RISKY,False,False,False,0.23582016,2.6183262
2017-06-08,BALL,Materials,1,Stable,True,STABLE,False,True,True,0.16617441,0.9893346
2017-06-08,BAX,Health Care,1,Stable,True,STABLE,False,True,True,0.12132612,0.3970054
2017-06-08,BBT,Unknown,2,Middle,False,MIDDLE,False,False,False,0.1881537,1.5652008
2017-06-08,BBY,Consumer Discretionary,3,Risky,False,MIDDLE,False,False,False,0.38709646,1.1601837
2017-06-08,BCR,Unknown,2,Middle,False,MIDDLE,False,False,False,0.27936724,1.2218589
2017-06-08,BDX,Health Care,1,Stable,True,STABLE,False,True,True,0.13834241,0.36814573
2017-06-08,BEN,Financials,2,Middle,False,MIDDLE,False,False,False,0.18089086,1.7560937
2017-06-08,BF-B,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.21580552,0.25643253
2017-06-08,BIIB,Health Care,1,Stable,True,MIDDLE,False,False,False,0.22368434,1.0233701
2017-06-08,BKNG,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.15603845,0.7644377
2017-06-08,BLK,Financials,2,Middle,False,MIDDLE,False,False,False,0.1483128,1.6267215
2017-06-08,BMY,Health Care,1,Stable,True,RISKY,False,False,False,0.27341554,0.47705942
2017-06-08,BRK-B,Financials,1,Stable,True,STABLE,False,True,True,0.108563304,1.2093314
2017-06-08,BSX,Health Care,1,Stable,True,STABLE,False,True,True,0.17085569,0.9359154
2017-06-08,BWA,Unknown,2,Middle,False,MIDDLE,False,False,False,0.24665129,2.0342088
2017-06-08,BXP,Real Estate,1,Stable,True,STABLE,False,True,True,0.16126904,0.4738187
2017-06-08,C,Financials,2,Middle,False,MIDDLE,False,False,False,0.18747242,1.983784
2017-06-08,CAG,Unknown,1,Stable,True,STABLE,False,True,True,0.13777354,0.3907789
2017-06-08,CAH,Health Care,2,Middle,False,MIDDLE,False,False,False,0.23966305,1.1550449
2017-06-08,CAT,Industrials,2,Middle,False,RISKY,False,False,False,0.22976257,2.0018437
2017-06-08,CB,Financials,1,Stable,True,STABLE,False,True,True,0.098889455,0.64442915
2017-06-08,CBOE,Financials,1,Stable,True,STABLE,False,True,True,0.1520905,0.7194389
2017-06-08,CBRE,Real Estate,2,Middle,False,RISKY,False,False,False,0.22916916,1.6954353
2017-06-08,CCI,Real Estate,1,Stable,True,STABLE,False,True,True,0.1414798,0.24335659
2017-06-08,CCL,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.14453536,1.0499194
2017-06-08,CELG,Unknown,1,Stable,True,STABLE,False,True,True,0.18389797,0.9423684
2017-06-08,CERN,Unknown,1,Stable,True,STABLE,False,True,True,0.21655932,0.7637464
2017-06-08,CF,Materials,3,Risky,False,RISKY,False,False,False,0.37062982,1.8099711
2017-06-08,CFG,Financials,2,Middle,False,RISKY,False,False,False,0.2745268,2.7718947
2017-06-08,CHD,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.13293728,0.46678993
2017-06-08,CHK,Unknown,3,Risky,False,RISKY,False,False,False,0.43586516,2.014015
2017-06-08,CHRW,Industrials,1,Stable,True,STABLE,False,True,True,0.16376801,1.0125208
2017-06-08,CHTR,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.20603128,0.8025592
2017-06-08,CI,Health Care,1,Stable,True,MIDDLE,False,False,False,0.16050188,1.0959268
2017-06-08,CINF,Financials,2,Middle,False,MIDDLE,False,False,False,0.16795024,1.4043877
2017-06-08,CL,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.17467634,0.057426654
2017-06-08,CLX,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.13403034,0.6190638
2017-06-08,CMA,Unknown,2,Middle,False,MIDDLE,False,False,False,0.24200629,2.5608962
2017-06-08,CMCSA,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.13332129,0.7577709
2017-06-08,CME,Financials,1,Stable,True,STABLE,False,True,True,0.1619996,1.1871758
2017-06-08,CMG,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.21389972,0.4583943
2017-06-08,CMI,Industrials,2,Middle,False,MIDDLE,False,False,False,0.19617572,1.7475805
2017-06-08,CMS,Utilities,1,Stable,True,STABLE,False,True,True,0.10757347,0.051417857
2017-06-08,CNC,Health Care,2,Middle,False,MIDDLE,False,False,False,0.25113654,1.5798072
2017-06-08,CNP,Utilities,1,Stable,True,MIDDLE,False,False,False,0.12775397,0.6821059
2017-06-08,COF,Financials,2,Middle,False,MIDDLE,False,False,False,0.20577769,2.0464973
2017-06-08,COO,Health Care,1,Stable,True,STABLE,False,True,True,0.17220607,0.65991235
2017-06-08,COP,Energy,2,Middle,False,RISKY,False,False,False,0.25374046,1.6533412
2017-06-08,COR,Health Care,2,Middle,False,MIDDLE,False,False,False,0.22443229,1.154315
2017-06-08,COST,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.13756756,0.5474194
2017-06-08,COTY,Unknown,3,Risky,False,MIDDLE,False,False,False,0.3214314,1.3680805
2017-06-08,CPB,Unknown,1,Stable,True,STABLE,False,True,True,0.15949452,0.43695155
2017-06-08,CPRI,Unknown,3,Risky,False,STABLE,False,False,False,0.31193823,0.66747713
2017-06-08,CRM,Information Technology,1,Stable,True,STABLE,False,True,True,0.14350091,1.177694
2017-06-08,CSCO,Information Technology,1,Stable,True,STABLE,False,True,True,0.15490097,0.74048203
2017-06-08,CSX,Industrials,3,Risky,False,RISKY,False,False,False,0.3735428,1.0948706
2017-06-08,CTAS,Industrials,1,Stable,True,STABLE,False,True,True,0.14186072,1.0588628
2017-06-08,CTSH,Information Technology,2,Middle,False,STABLE,False,False,False,0.18142113,1.2938652
2017-06-08,CTXS,Unknown,2,Middle,False,MIDDLE,False,False,False,0.24060266,1.3261623
2017-06-08,CVS,Health Care,1,Stable,True,STABLE,False,True,True,0.17184612,0.6535568
2017-06-08,CVX,Energy,1,Stable,True,STABLE,False,True,True,0.13600567,0.9124507
2017-06-08,CXO,Unknown,2,Middle,False,MIDDLE,False,False,False,0.25889468,1.5992979
2017-06-08,D,Utilities,1,Stable,True,STABLE,False,True,True,0.14683351,0.14412268
2017-06-08,DAL,Industrials,2,Middle,False,RISKY,False,False,False,0.23947033,2.2189622
2017-06-08,DD,Materials,2,Middle,False,STABLE,False,False,False,0.1738425,1.4079679
2017-06-08,DE,Industrials,2,Middle,False,MIDDLE,False,False,False,0.16490364,1.3630447
2017-06-08,DFS,Unknown,2,Middle,False,STABLE,False,False,False,0.16674282,1.4011077
2017-06-08,DG,Consumer Staples,2,Middle,False,RISKY,False,False,False,0.24882938,1.1149948
2017-06-08,DGX,Health Care,1,Stable,True,STABLE,False,True,True,0.13027196,1.0383012
2017-06-08,DHI,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.19678482,1.0831835
2017-06-08,DHR,Health Care,1,Stable,True,STABLE,False,True,True,0.131991,0.7551437
2017-06-08,DIS,Communication Services,1,Stable,True,STABLE,False,True,True,0.10962945,0.5844935
2017-06-08,DISCK,Unknown,1,Stable,True,STABLE,False,True,True,0.19607773,0.9989797
2017-06-08,DISH,Unknown,1,Stable,True,STABLE,False,True,True,0.24929704,0.63307226
2017-06-08,DLR,Real Estate,1,Stable,True,STABLE,False,True,True,0.15520263,0.45474383
2017-06-08,DLTR,Consumer Staples,2,Middle,False,RISKY,False,False,False,0.23847891,1.1037655
2017-06-08,DOV,Industrials,2,Middle,False,MIDDLE,False,False,False,0.17523892,1.7052573
2017-06-08,DRI,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.18470848,0.8443564
2017-06-08,DTE,Utilities,1,Stable,True,STABLE,False,True,True,0.10284003,0.14673533
2017-06-08,DUK,Utilities,1,Stable,True,STABLE,False,True,True,0.105840005,-0.02375868
2017-06-08,DVA,Health Care,1,Stable,True,STABLE,False,True,True,0.20686796,0.7216619
2017-06-08,DVN,Energy,2,Middle,False,RISKY,False,False,False,0.30420095,1.8255996
2017-06-08,DXC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.28318402,1.4411489
2017-06-08,EA,Communication Services,2,Middle,False,RISKY,False,False,False,0.24159648,1.413403
2017-06-08,EBAY,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.18233708,0.81314176
2017-06-08,ECL,Materials,1,Stable,True,STABLE,False,True,True,0.10666427,0.8330765
2017-06-08,ED,Utilities,1,Stable,True,STABLE,False,True,True,0.11416762,-0.003927615
2017-06-08,EFX,Industrials,1,Stable,True,STABLE,False,True,True,0.1339013,0.87255156
2017-06-08,EIX,Utilities,1,Stable,True,STABLE,False,True,True,0.11236581,0.19609635
2017-06-08,EL,Consumer Staples,1,Stable,True,RISKY,False,False,False,0.15365347,0.7471143
2017-06-08,ELV,Health Care,1,Stable,True,MIDDLE,False,False,False,0.17484896,1.1652586
2017-06-08,EMN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.16414091,1.7122768
2017-06-08,EMR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.17834365,1.4370472
2017-06-08,EOG,Energy,2,Middle,False,MIDDLE,False,False,False,0.20360848,1.2491742
2017-06-08,EQIX,Real Estate,1,Stable,True,STABLE,False,True,True,0.14450538,0.36039838
2017-06-08,EQT,Energy,2,Middle,False,MIDDLE,False,False,False,0.27113792,1.1565984
2017-06-08,ES,Utilities,1,Stable,True,STABLE,False,True,True,0.11397042,-0.034483075
2017-06-08,ESRX,Unknown,1,Stable,True,STABLE,False,True,True,0.238656,0.4047114
2017-06-08,ESS,Real Estate,1,Stable,True,STABLE,False,True,True,0.14002097,0.026286712
2017-06-08,ETFC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.28779882,2.4438875
2017-06-08,ETN,Industrials,2,Middle,False,MIDDLE,False,False,False,0.14925511,1.4910136
2017-06-08,ETR,Utilities,1,Stable,True,STABLE,False,True,True,0.13087566,0.14923424
2017-06-08,EVHC,Unknown,1,Stable,True,STABLE,False,True,True,0.25501817,0.43489048
2017-06-08,EW,Health Care,1,Stable,True,RISKY,False,False,False,0.254411,0.69502795
2017-06-08,EXC,Utilities,1,Stable,True,STABLE,False,True,True,0.14993596,0.15656811
2017-06-08,EXPD,Industrials,1,Stable,True,STABLE,False,True,True,0.13224249,1.1271849
2017-06-08,EXPE,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.15143034,1.036302
2017-06-08,EXR,Real Estate,1,Stable,True,MIDDLE,False,False,False,0.20308991,-0.19175108
2017-06-08,F,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.20518413,1.7397878
2017-06-08,FAST,Industrials,2,Middle,False,MIDDLE,False,False,False,0.2435195,1.4778239
2017-06-08,FBIN,Unknown,1,Stable,True,STABLE,False,True,True,0.13993157,1.0665494
2017-06-08,FCX,Materials,3,Risky,False,RISKY,False,False,False,0.4161513,2.29722
2017-06-08,FDX,Industrials,2,Middle,False,MIDDLE,False,False,False,0.18079826,1.7674623
2017-06-08,FE,Utilities,1,Stable,True,MIDDLE,False,False,False,0.15628032,0.23688799
2017-06-08,FFIV,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.22995771,1.3039817
2017-06-08,FI,Financials,1,Stable,True,STABLE,False,True,True,0.10669613,0.8179983
2017-06-08,FIS,Financials,1,Stable,True,STABLE,False,True,True,0.1268555,0.80662286
2017-06-08,FITB,Financials,2,Middle,False,RISKY,False,False,False,0.23920156,2.3666198
2017-06-08,FL,Unknown,3,Risky,False,RISKY,False,False,False,0.35608932,0.5137462
2017-06-08,FLIR,Unknown,2,Middle,False,STABLE,False,False,False,0.20276524,1.1700299
2017-06-08,FLR,Unknown,2,Middle,False,MIDDLE,False,False,False,0.21656483,1.6528859
2017-06-08,FLS,Unknown,2,Middle,False,MIDDLE,False,False,False,0.24276355,1.904013
2017-06-08,FMC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.27468407,1.2963142
2017-06-08,FRT,Real Estate,1,Stable,True,STABLE,False,True,True,0.17613152,0.42952245
2017-06-08,FTI,Unknown,2,Middle,False,MIDDLE,False,False,False,0.2682847,1.4881926
2017-06-08,FTV,Industrials,1,Stable,True,STABLE,False,True,True,0.121857874,1.2046624
2017-06-08,GAP,Unknown,3,Risky,False,MIDDLE,False,False,False,0.32222593,1.5589149
2017-06-08,GD,Industrials,1,Stable,True,STABLE,False,True,True,0.13004176,0.9797394
2017-06-08,GE,Industrials,1,Stable,True,STABLE,False,True,True,0.12490934,0.90174633
2017-06-08,GGP,Unknown,1,Stable,True,STABLE,False,True,True,0.23690377,0.6284269
2017-06-08,GILD,Health Care,1,Stable,True,STABLE,False,True,True,0.20223938,0.78606474
2017-06-08,GIS,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.14896639,0.57852656
2017-06-08,GLW,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.17890254,1.7327915
2017-06-08,GM,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.22930975,1.6719011
2017-06-08,GOOG,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.13113749,1.1024035
2017-06-08,GOOGL,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.1296194,1.050362
2017-06-08,GPC,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.14711303,0.8053203
2017-06-08,GPN,Financials,1,Stable,True,MIDDLE,False,False,False,0.20832562,0.9179001
2017-06-08,GRMN,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.20858334,1.4522837
2017-06-08,GS,Financials,2,Middle,False,RISKY,False,False,False,0.21198598,2.169967
2017-06-08,GT,Unknown,2,Middle,False,MIDDLE,False,False,False,0.24159037,1.7735448
2017-06-08,GWW,Industrials,2,Middle,False,MIDDLE,False,False,False,0.23361203,1.1931069
2017-06-08,HAL,Energy,2,Middle,False,MIDDLE,False,False,False,0.22929324,1.3578159
2017-06-08,HAS,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.27354082,0.9664591
2017-06-08,HBAN,Financials,2,Middle,False,RISKY,False,False,False,0.248574,2.723004
2017-06-08,HBI,Unknown,3,Risky,False,RISKY,False,False,False,0.37818292,0.41751114
2017-06-08,HCA,Health Care,1,Stable,True,STABLE,False,True,True,0.18525663,0.8515757
2017-06-08,HD,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.103197634,0.6687715
2017-06-08,HES,Unknown,2,Middle,False,MIDDLE,False,False,False,0.28408936,1.4237367
2017-06-08,HIG,Financials,1,Stable,True,STABLE,False,True,True,0.120652586,0.86675304
2017-06-08,HOG,Unknown,2,Middle,False,MIDDLE,False,False,False,0.19778538,1.4377971
2017-06-08,HOLX,Unknown,1,Stable,True,STABLE,False,True,True,0.1654637,0.95428854
2017-06-08,HON,Industrials,1,Stable,True,STABLE,False,True,True,0.09710202,0.8467465
2017-06-08,HP,Unknown,2,Middle,False,MIDDLE,False,False,False,0.30216175,1.6586975
2017-06-08,HPE,Information Technology,1,Stable,True,STABLE,False,True,True,0.22375362,1.0109605
2017-06-08,HPQ,Information Technology,1,Stable,True,STABLE,False,True,True,0.21469817,1.0249376
2017-06-08,HRB,Unknown,3,Risky,False,STABLE,False,False,False,0.2960403,0.86642337
2017-06-08,HRL,Consumer Staples,1,Stable,True,RISKY,False,False,False,0.19050948,0.6554132
2017-06-08,HRS,Unknown,1,Stable,True,STABLE,False,True,True,0.1349413,0.84294575
2017-06-08,HSIC,Health Care,1,Stable,True,STABLE,False,True,True,0.12502491,1.0344039
2017-06-08,HST,Real Estate,2,Middle,False,RISKY,False,False,False,0.21336879,1.2514316
2017-06-08,HSY,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.10062118,0.48463485
2017-06-08,HUM,Health Care,1,Stable,True,STABLE,False,True,True,0.17522146,0.3233837
2017-06-08,IBM,Information Technology,1,Stable,True,STABLE,False,True,True,0.13725495,0.89127505
2017-06-08,ICE,Financials,1,Stable,True,STABLE,False,True,True,0.1614291,1.0365838
2017-06-08,IDXX,Health Care,1,Stable,True,MIDDLE,False,False,False,0.22816461,0.9097099
2017-06-08,IFF,Materials,1,Stable,True,STABLE,False,True,True,0.1733013,0.655533
2017-06-08,ILMN,Unknown,3,Risky,False,STABLE,False,False,False,0.3032469,0.8247292
2017-06-08,INCY,Health Care,3,Risky,False,RISKY,False,False,False,0.3998906,0.48339444
2017-06-08,INTC,Information Technology,1,Stable,True,STABLE,False,True,True,0.13501862,0.8361622
2017-06-08,INTU,Information Technology,1,Stable,True,STABLE,False,True,True,0.20516092,0.71892315
2017-06-08,IP,Materials,2,Middle,False,MIDDLE,False,False,False,0.19911857,1.5015079
2017-06-08,IPG,Unknown,1,Stable,True,STABLE,False,True,True,0.17592406,1.2270815
2017-06-08,IRM,Real Estate,1,Stable,True,STABLE,False,True,True,0.16893074,0.6063053
2017-06-08,ISRG,Health Care,1,Stable,True,STABLE,False,True,True,0.16233753,0.72077715
2017-06-08,IT,Information Technology,2,Middle,False,STABLE,False,False,False,0.23576525,1.1839802
2017-06-08,ITW,Industrials,1,Stable,True,STABLE,False,True,True,0.12220784,1.3245878
2017-06-08,IVZ,Financials,2,Middle,False,RISKY,False,False,False,0.22962327,2.3471785
2017-06-08,JBHT,Industrials,2,Middle,False,MIDDLE,False,False,False,0.17743896,1.4624381
2017-06-08,JCI,Industrials,2,Middle,False,MIDDLE,False,False,False,0.17173952,1.522477
2017-06-08,JEC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.2077259,1.653669
2017-06-08,JEF,Unknown,2,Middle,False,MIDDLE,False,False,False,0.19876757,1.8522918
2017-06-08,JNJ,Health Care,1,Stable,True,STABLE,False,True,True,0.107042156,0.56151915
2017-06-08,JNPR,Unknown,1,Stable,True,STABLE,False,True,True,0.17285584,1.015273
2017-06-08,JPM,Financials,2,Middle,False,MIDDLE,False,False,False,0.17319125,1.921284
2017-06-08,JWN,Unknown,3,Risky,False,RISKY,False,False,False,0.43323433,1.1940632
2017-06-08,K,Unknown,1,Stable,True,STABLE,False,True,True,0.14425091,0.57907397
2017-06-08,KDP,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.12495575,0.2491542
2017-06-08,KEY,Financials,2,Middle,False,RISKY,False,False,False,0.24440564,2.4627924
2017-06-08,KHC,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.19213086,0.30025372
2017-06-08,KIM,Real Estate,1,Stable,True,MIDDLE,False,False,False,0.22449493,0.2275463
2017-06-08,KLAC,Information Technology,1,Stable,True,STABLE,False,True,True,0.1747711,1.1421121
2017-06-08,KMB,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.13726014,0.4444972
2017-06-08,KMI,Energy,2,Middle,False,MIDDLE,False,False,False,0.19543532,1.357959
2017-06-08,KMX,Unknown,2,Middle,False,MIDDLE,False,False,False,0.25589922,1.8527565
2017-06-08,KO,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.086793244,0.16076262
2017-06-08,KORS,Unknown,3,Risky,False,STABLE,False,False,False,0.3119382,0.66747665
2017-06-08,KR,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.20650248,0.51294327
2017-06-08,KSS,Unknown,3,Risky,False,RISKY,False,False,False,0.46818125,1.5115346
2017-06-08,KSU,Unknown,2,Middle,False,STABLE,False,False,False,0.21293552,1.3116263
2017-06-08,L,Financials,1,Stable,True,STABLE,False,True,True,0.109988675,1.1035367
2017-06-08,LEG,Unknown,1,Stable,True,STABLE,False,True,True,0.13729596,1.1354283
2017-06-08,LEN,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.19161299,1.0210528
2017-06-08,LH,Health Care,1,Stable,True,STABLE,False,True,True,0.1611241,0.8529299
2017-06-08,LKQ,Unknown,2,Middle,False,STABLE,False,False,False,0.18449181,1.293651
2017-06-08,LLL,Unknown,1,Stable,True,STABLE,False,True,True,0.15779866,0.8605822
2017-06-08,LLY,Health Care,1,Stable,True,STABLE,False,True,True,0.18037555,0.40524453
2017-06-08,LMT,Industrials,1,Stable,True,STABLE,False,True,True,0.113368064,0.5982391
2017-06-08,LNC,Unknown,2,Middle,False,MIDDLE,False,False,False,0.22602935,2.5173304
2017-06-08,LNT,Utilities,1,Stable,True,STABLE,False,True,True,0.12697075,0.14873794
2017-06-08,LOW,Consumer Discretionary,2,Middle,False,RISKY,False,False,False,0.20261608,1.5589197
2017-06-08,LRCX,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.20556703,1.508283
2017-06-08,LUV,Industrials,2,Middle,False,RISKY,False,False,False,0.2547109,1.7462273
2017-06-08,LYB,Materials,2,Middle,False,MIDDLE,False,False,False,0.20358229,1.8445741
2017-06-08,M,Unknown,3,Risky,False,RISKY,False,False,False,0.4581896,1.392693
2017-06-08,MA,Financials,1,Stable,True,STABLE,False,True,True,0.11615508,1.1807874
2017-06-08,MAA,Real Estate,1,Stable,True,STABLE,False,True,True,0.14714897,0.3014563
2017-06-08,MAC,Unknown,1,Stable,True,STABLE,False,True,True,0.20009959,0.6005032
2017-06-08,MAR,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.16862032,0.94637644
2017-06-08,MAS,Industrials,2,Middle,False,MIDDLE,False,False,False,0.18424791,1.3305048
2017-06-08,MAT,Unknown,3,Risky,False,RISKY,False,False,False,0.4136063,0.9714458
2017-06-08,MCD,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.11165851,0.44711408
2017-06-08,MCHP,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.20110168,1.3657014
2017-06-08,MCK,Health Care,2,Middle,False,MIDDLE,False,False,False,0.26059353,1.3169913
2017-06-08,MCO,Financials,1,Stable,True,STABLE,False,True,True,0.1323165,1.0098159
2017-06-08,MDLZ,Consumer Staples,1,Stable,True,RISKY,False,False,False,0.1870878,0.9448691
2017-06-08,MDT,Health Care,1,Stable,True,STABLE,False,True,True,0.12061018,0.6690904
2017-06-08,MET,Financials,2,Middle,False,MIDDLE,False,False,False,0.20185956,1.953801
2017-06-08,META,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.13497576,0.9948987
2017-06-08,MHK,Unknown,1,Stable,True,STABLE,False,True,True,0.13050856,0.88208395
2017-06-08,MKC,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.11705979,0.30467415
2017-06-08,MLM,Materials,2,Middle,False,MIDDLE,False,False,False,0.25790596,1.8489902
2017-06-08,MMM,Industrials,1,Stable,True,STABLE,False,True,True,0.08658549,0.5910662
2017-06-08,MNST,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.2585707,0.48039213
2017-06-08,MO,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.09840967,0.3357196
2017-06-08,MOS,Materials,2,Middle,False,MIDDLE,False,False,False,0.29822406,1.7938987
2017-06-08,MPC,Energy,2,Middle,False,MIDDLE,False,False,False,0.22505884,1.5601941
2017-06-08,MRK,Health Care,1,Stable,True,STABLE,False,True,True,0.14427456,0.5831286
2017-06-08,MRO,Unknown,3,Risky,False,MIDDLE,False,False,False,0.34975743,1.8774444
2017-06-08,MS,Financials,2,Middle,False,RISKY,False,False,False,0.23836774,2.5570405
2017-06-08,MSFT,Information Technology,1,Stable,True,STABLE,False,True,True,0.12106276,0.9857358
2017-06-08,MSI,Information Technology,1,Stable,True,STABLE,False,True,True,0.1705203,1.0630966
2017-06-08,MTB,Financials,2,Middle,False,MIDDLE,False,False,False,0.17646994,1.8558486
2017-06-08,MTD,Health Care,2,Middle,False,MIDDLE,False,False,False,0.16905877,1.3093207
2017-06-08,MU,Information Technology,3,Risky,False,MIDDLE,False,False,False,0.33781677,1.7848723
2017-06-08,MUR,Unknown,2,Middle,False,MIDDLE,False,False,False,0.3077185,1.951382
2017-06-08,MYL,Unknown,2,Middle,False,STABLE,False,False,False,0.24858527,1.1631395
2017-06-08,NAVI,Unknown,2,Middle,False,MIDDLE,False,False,False,0.26726738,2.1794057
2017-06-08,NBL,Unknown,2,Middle,False,STABLE,False,False,False,0.25462615,1.1429176
2017-06-08,NDAQ,Financials,1,Stable,True,STABLE,False,True,True,0.11840965,0.81154376
2017-06-08,NEE,Utilities,1,Stable,True,STABLE,False,True,True,0.112283684,-0.17194991
2017-06-08,NEM,Materials,3,Risky,False,STABLE,False,False,False,0.3056117,-0.39495933
2017-06-08,NFLX,Communication Services,2,Middle,False,RISKY,False,False,False,0.21464314,1.4950585
2017-06-08,NI,Utilities,1,Stable,True,MIDDLE,False,False,False,0.14574313,0.38116133
2017-06-08,NKE,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.1840531,0.684252
2017-06-08,NLSN,Unknown,1,Stable,True,STABLE,False,True,True,0.17588173,0.66056985
2017-06-08,NOC,Industrials,1,Stable,True,STABLE,False,True,True,0.105759785,0.5873566
2017-06-08,NOV,Unknown,2,Middle,False,MIDDLE,False,False,False,0.2706376,1.9190259
2017-06-08,NRG,Utilities,3,Risky,False,RISKY,False,False,False,0.32821316,1.0517702
2017-06-08,NSC,Industrials,2,Middle,False,MIDDLE,False,False,False,0.20371649,1.6367755
2017-06-08,NTAP,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.19247855,1.4330444
2017-06-08,NTRS,Financials,2,Middle,False,MIDDLE,False,False,False,0.18161605,1.8146771
2017-06-08,NUE,Materials,2,Middle,False,MIDDLE,False,False,False,0.2802666,2.2273262
2017-06-08,NVDA,Information Technology,3,Risky,False,RISKY,False,False,False,0.46743217,1.8650285
2017-06-08,NWL,Unknown,2,Middle,False,STABLE,False,False,False,0.2567422,0.90981174
2017-06-08,NWS,Communication Services,2,Middle,False,RISKY,False,False,False,0.20696269,1.3973205
2017-06-08,NWSA,Communication Services,2,Middle,False,RISKY,False,False,False,0.20507264,1.5441325
2017-06-08,O,Real Estate,1,Stable,True,MIDDLE,False,False,False,0.19319554,0.049231693
2017-06-08,OKE,Energy,2,Middle,False,MIDDLE,False,False,False,0.23460388,1.3867822
2017-06-08,OMC,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.13891211,0.84304714
2017-06-08,ORCL,Information Technology,1,Stable,True,STABLE,False,True,True,0.14401522,0.7352174
2017-06-08,ORLY,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.20362125,0.8276809
2017-06-08,OXY,Energy,1,Stable,True,STABLE,False,True,True,0.1915098,0.9479236
2017-06-08,PAYX,Industrials,1,Stable,True,STABLE,False,True,True,0.124538265,0.7554443
2017-06-08,PBCT,Unknown,2,Middle,False,MIDDLE,False,False,False,0.17293686,1.6500779
